onset	duration	trial_type	value	sample
204.577	0.0	item_post_probe	163	204577
205.346	0.0	item	162	205346
206.048	0.0	item	162	206048
206.851	0.0	item	162	206851
207.686	0.0	item	162	207686
208.572	0.0	item	162	208572
209.391	0.0	item	162	209391
210.177	0.0	item	162	210177
211.08	0.0	item	162	211080
211.949	0.0	item	162	211949
212.835	0.0	item	162	212835
213.755	0.0	item	162	213755
214.54	0.0	item	162	214540
215.192	0.0	item	162	215192
215.944	0.0	yes_probe	167	215944
216.764	0.0	item_post_probe	163	216764
217.449	0.0	item	162	217449
218.268	0.0	item	162	218268
219.121	0.0	item	162	219121
219.723	0.0	item	162	219723
220.659	0.0	item	162	220659
221.378	0.0	item	162	221378
222.163	0.0	item	162	222163
222.982	0.0	no_probe	166	222982
224.47	0.0	item_post_probe	163	224470
225.323	0.0	item	162	225323
226.075	0.0	item	162	226075
226.877	0.0	item	162	226877
227.797	0.0	item	162	227797
228.683	0.0	item	162	228683
229.402	0.0	item	162	229402
230.12	0.0	item	162	230120
230.94	0.0	item	162	230940
231.541	0.0	item	162	231541
232.327	0.0	item	162	232327
233.196	0.0	yes_probe	167	233196
234.601	0.0	item_post_probe	163	234601
235.771	0.0	item	162	235771
236.54	0.0	item	162	236540
237.225	0.0	item	162	237225
238.094	0.0	item	162	238094
238.897	0.0	item	162	238897
239.599	0.0	item	162	239599
240.418	0.0	item	162	240418
241.338	0.0	item	162	241338
242.09	0.0	item	162	242090
242.926	0.0	item	162	242926
243.578	0.0	item	162	243578
244.413	0.0	item	162	244413
245.116	0.0	item	162	245116
245.951	0.0	item	162	245951
246.62	0.0	item	162	246620
247.289	0.0	item	162	247289
248.074	0.0	item	162	248074
248.71	0.0	item	162	248710
249.579	0.0	no_probe	166	249579
250.716	0.0	item_post_probe	163	250716
251.401	0.0	item	162	251401
252.137	0.0	item	162	252137
253.14	0.0	item	162	253140
253.808	0.0	item	162	253808
254.494	0.0	item	162	254494
255.229	0.0	item	162	255229
255.848	0.0	item	162	255848
256.6	0.0	item	162	256600
257.419	0.0	item	162	257419
258.021	0.0	item	162	258021
258.64	0.0	item	162	258640
259.325	0.0	item	162	259325
260.044	0.0	item	162	260044
261.13	0.0	item	162	261130
261.816	0.0	item	162	261816
262.585	0.0	item	162	262585
263.722	0.0	item	162	263722
264.29	0.0	item	162	264290
264.925	0.0	item	162	264925
265.644	0.0	yes_probe	167	265644
266.948	0.0	item_post_probe	163	266948
267.65	0.0	item	162	267650
268.386	0.0	item	162	268386
269.021	0.0	item	162	269021
269.756	0.0	item	162	269756
270.542	0.0	yes_probe	167	270542
271.645	0.0	item_post_probe	163	271645
272.347	0.0	item	162	272347
273.066	0.0	item	162	273066
273.885	0.0	item	162	273885
274.587	0.0	no_probe	166	274587
275.607	0.0	item_post_probe	163	275607
276.376	0.0	item	162	276376
277.028	0.0	item	162	277028
277.948	0.0	item	162	277948
278.817	0.0	item	162	278817
279.419	0.0	item	162	279419
280.539	0.0	item	162	280539
281.258	0.0	item	162	281258
282.11	0.0	item	162	282110
282.796	0.0	item	162	282796
283.648	0.0	item	162	283648
284.384	0.0	item	162	284384
285.303	0.0	item	162	285303
286.122	0.0	item	162	286122
286.858	0.0	no_probe	166	286858
287.861	0.0	item_post_probe	163	287861
288.58	0.0	item	162	288580
289.365	0.0	item	162	289365
290.017	0.0	item	162	290017
290.653	0.0	item	162	290653
291.639	0.0	item	162	291639
292.391	0.0	item	162	292391
293.21	0.0	item	162	293210
294.113	0.0	item	162	294113
294.731	0.0	item	162	294731
295.417	0.0	item	162	295417
296.236	0.0	item	162	296236
297.139	0.0	item	162	297139
297.874	0.0	item	162	297874
298.593	0.0	yes_probe	167	298593
299.914	0.0	item_post_probe	163	299914
300.616	0.0	item	162	300616
301.435	0.0	item	162	301435
302.221	0.0	yes_probe	167	302221
304.544	0.0	item_post_probe	163	304544
305.213	0.0	yes_probe	167	305213
306.366	0.0	item_post_probe	163	306366
307.186	0.0	item	162	307186
307.838	0.0	item	162	307838
308.607	0.0	item	162	308607
309.543	0.0	item	162	309543
310.328	0.0	item	162	310328
311.097	0.0	item	162	311097
311.699	0.0	no_probe	166	311699
312.903	0.0	item_post_probe	163	312903
313.555	0.0	yes_probe	167	313555
315.059	0.0	item_post_probe	163	315059
315.795	0.0	item	162	315795
316.714	0.0	item	162	316714
317.316	0.0	item	162	317316
318.085	0.0	item	162	318085
319.138	0.0	item	162	319138
319.924	0.0	item	162	319924
320.743	0.0	item	162	320743
321.495	0.0	item	162	321495
322.448	0.0	no_probe	166	322448
323.602	0.0	item_post_probe	163	323602
324.187	0.0	item	162	324187
324.972	0.0	item	162	324972
325.775	0.0	item	162	325775
326.728	0.0	item	162	326728
327.43	0.0	item	162	327430
328.048	0.0	item	162	328048
328.867	0.0	no_probe	166	328867
329.921	0.0	item_post_probe	163	329921
330.723	0.0	item	162	330723
331.609	0.0	item	162	331609
332.361	0.0	item	162	332361
333.047	0.0	item	162	333047
333.732	0.0	item	162	333732
334.551	0.0	item	162	334551
335.22	0.0	item	162	335220
336.039	0.0	item	162	336039
336.758	0.0	item	162	336758
337.544	0.0	item	162	337544
338.396	0.0	item	162	338396
339.232	0.0	item	162	339232
339.867	0.0	item	162	339867
340.72	0.0	no_probe	166	340720
341.74	0.0	item_post_probe	163	341740
342.442	0.0	item	162	342442
343.294	0.0	item	162	343294
343.963	0.0	item	162	343963
344.682	0.0	yes_probe	167	344682
345.601	0.0	item_post_probe	163	345601
346.688	0.0	item	162	346688
347.473	0.0	item	162	347473
348.209	0.0	item	162	348209
348.945	0.0	item	162	348945
349.63	0.0	item	162	349630
350.382	0.0	item	162	350382
351.302	0.0	item	162	351302
352.054	0.0	item	162	352054
352.94	0.0	item	162	352940
353.625	0.0	item	162	353625
354.461	0.0	item	162	354461
355.13	0.0	item	162	355130
355.798	0.0	item	162	355798
356.584	0.0	item	162	356584
357.554	0.0	no_probe	166	357554
359.493	0.0	item_post_probe	163	359493
360.212	0.0	item	162	360212
360.88	0.0	item	162	360880
361.733	0.0	item	162	361733
362.301	0.0	item	162	362301
363.288	0.0	item	162	363288
364.057	0.0	yes_probe	167	364057
366.18	0.0	item_post_probe	163	366180
366.899	0.0	item	162	366899
367.885	0.0	item	162	367885
368.62	0.0	item	162	368620
369.557	0.0	item	162	369557
370.359	0.0	item	162	370359
371.195	0.0	item	162	371195
372.047	0.0	item	162	372047
372.8	0.0	item	162	372800
